score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer,city
916000.0,Hyundai,Venue,SX 1.0  Turbo,2021,manual,petrol,1,15598.0,10650,coimbatore
429000.0,Datsun,GO,T (O),2021,manual,petrol,1,7305.0,15948,coimbatore
577000.0,Hyundai,Elite i20,Asta 1.2,2017,manual,petrol,1,9825.0,73789,coimbatore
486000.0,Renault,Kwid,1.0 RXT SCE,2023,manual,petrol,1,8276.0,13748,coimbatore
1317953.0,Kia,Seltos,GTX Plus,2021,manual,petrol,1,22443.0,55430,coimbatore
299000.0,Hyundai,Eon,Sportz,2014,manual,petrol,2,6016.0,77405,coimbatore
324000.0,Nissan,Micra,XV Diesel,2014,manual,diesel,2,6519.0,118072,coimbatore
1684583.0,Maruti Suzuki,Grand Vitara,Alpha Plus Intelligent Hybrid eCVT,2022,automatic,hybrid,1,,46360,coimbatore
432000.0,Volkswagen,Polo,Comfortline 1.0L (P),2018,manual,petrol,3,6896.0,114717,coimbatore
899000.0,Hyundai,i20 N Line,N8 1.0 Turbo DCT,2021,automatic,petrol,2,15309.0,46815,coimbatore
476000.0,Renault,Kwid,1.0 RXT SCE,2022,manual,petrol,1,8106.0,9824,coimbatore
568000.0,Hyundai,Grand i10 Nios,Sportz AMT 1.2 Kappa VTVT,2020,automatic,petrol,1,9672.0,111869,coimbatore
759000.0,Hyundai,New i20,Asta 1.0 Turbo IMT,2021,manual,petrol,1,12925.0,66398,coimbatore
681000.0,Hyundai,Grand i10 Nios,Sportz 1.0 Turbo GDI,2022,manual,petrol,1,11597.0,31542,coimbatore
574000.0,Ford,Figo,Titanium Petrol,2020,manual,petrol,1,9774.0,21010,coimbatore
412000.0,Mahindra,KUV100,K4+ 6 STR,2016,manual,petrol,1,7016.0,24915,coimbatore
774000.0,Honda,Jazz,ZX CVT,2020,automatic,petrol,1,12356.0,45550,coimbatore
519000.0,Maruti Suzuki,Ignis,Alpha MT Petrol Dual Tone,2017,manual,petrol,1,8838.0,35265,coimbatore
498000.0,Renault,Kwid,CLIMBER 1.0 AMT Opt,2022,automatic,petrol,1,8480.0,28039,coimbatore
578000.0,Nissan,Magnite,XL Turbo,2021,manual,petrol,1,9843.0,94613,coimbatore
366000.0,Renault,Kwid,1.0 RXT AMT Opt,2017,automatic,petrol,1,6232.0,70344,coimbatore
516000.0,Maruti Suzuki,Ciaz,ZXI+,2016,manual,petrol,1,8787.0,133818,coimbatore
454000.0,Hyundai,New Santro 1.1,Sportz MT,2019,manual,petrol,1,7248.0,60501,coimbatore
619000.0,Volkswagen,Vento,1.2L Highline Petrol AT,2016,automatic,petrol,1,9882.0,94852,coimbatore
521000.0,Maruti Suzuki,Swift Dzire,ZXI,2015,manual,petrol,1,9483.0,40025,coimbatore
1216953.0,Hyundai,Verna,SX Opt IVT Petrol,2021,automatic,petrol,1,20724.0,47713,coimbatore
597000.0,Ford,EcoSport,Titanium 1.5L Ti-VCT AT,2016,automatic,petrol,1,10166.0,70247,coimbatore
392000.0,Renault,Kwid,1.0 RXT AMT Opt,2018,automatic,petrol,1,6675.0,49905,coimbatore
714000.0,Nissan,Magnite,XV Premium,2023,manual,petrol,1,12159.0,66215,coimbatore
739000.0,Renault,Kiger,RXZ 1.0 Turbo MT Dual Tone,2022,manual,petrol,1,12584.0,63442,coimbatore
732000.0,Renault,Triber,RXT AMT,2023,automatic,petrol,1,12465.0,21560,coimbatore
726000.0,Tata,Tigor,Revotron XZA plus AMT,2022,automatic,petrol,1,12363.0,13582,coimbatore
544000.0,Hyundai,New Santro 1.1,Asta MT,2021,manual,petrol,1,8685.0,39425,coimbatore
1381583.0,Honda,City,ZX Petrol MT,2023,manual,petrol,1,23527.0,14231,coimbatore
622000.0,Maruti Suzuki,Ignis,Zeta AMT Petrol,2022,automatic,petrol,1,10592.0,45248,coimbatore
284000.0,Renault,Kwid,RXT,2016,manual,petrol,3,4836.0,29063,coimbatore
1026029.0,Volkswagen,Virtus,Highline 1.0 TSI MT,2022,manual,petrol,1,17472.0,76181,coimbatore
554000.0,Volkswagen,Polo,Highline1.2L (P),2017,manual,petrol,1,8844.0,79493,coimbatore
368000.0,Nissan,Micra Active,XV,2017,manual,petrol,1,6266.0,73731,coimbatore
649000.0,Maruti Suzuki,Dzire,ZXi Plus AMT,2017,automatic,petrol,1,11052.0,63771,coimbatore
398000.0,Maruti Suzuki,Alto 800,Vxi Plus,2021,manual,petrol,1,7113.0,28883,coimbatore
324000.0,Maruti Suzuki,A-Star,VXI AT,2013,automatic,petrol,2,8187.0,47521,coimbatore
689000.0,Hyundai,Elite i20,Sportz Plus CVT,2019,automatic,petrol,1,11733.0,37660,coimbatore
719000.0,Hyundai,Grand i10 Nios,Asta AMT 1.2 Kappa VTVT,2021,automatic,petrol,1,12244.0,26048,coimbatore
796000.0,Honda,Jazz,ZX CVT,2022,automatic,petrol,2,12708.0,42677,coimbatore
469000.0,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,2019,manual,petrol,1,7986.0,106589,coimbatore
326000.0,Hyundai,i10,Sportz 1.2 AT Kappa2,2012,automatic,petrol,2,12398.0,67055,coimbatore
565000.0,Hyundai,New Santro 1.1,Sportz AMT,2022,automatic,petrol,2,9020.0,21766,coimbatore
560000.0,Maruti Suzuki,Celerio,VXI CNG,2023,manual,petrol+cng,1,9536.0,60888,coimbatore
459000.0,Maruti Suzuki,S-Presso,VXI CNG,2022,manual,petrol+cng,1,7816.0,60617,coimbatore
352000.0,Hyundai,Eon,Era +,2018,manual,petrol,1,5619.0,30960,coimbatore
497000.0,Honda,Jazz,V Petrol,2015,manual,petrol,1,8481.0,64242,coimbatore
425000.0,Volkswagen,Ameo,Trendline 1.5L (D),2017,manual,diesel,1,6785.0,119039,coimbatore
748000.0,Nissan,Magnite,XV Premium Turbo (O),2022,manual,petrol,2,12738.0,39850,coimbatore
392000.0,Hyundai,Eon,Magna +,2018,manual,petrol,1,6258.0,45005,coimbatore
407000.0,Hyundai,New Santro 1.1,Magna,2020,manual,petrol,1,6497.0,75537,coimbatore
449000.0,Hyundai,Xcent,SX AT (O) Petrol,2015,automatic,petrol,1,7662.0,90067,coimbatore
229000.0,Maruti Suzuki,A-Star,VXI,2011,manual,petrol,1,15340.0,87183,coimbatore
315000.0,Maruti Suzuki,Alto K10,VXi,2016,manual,petrol,1,5364.0,102317,coimbatore
939000.0,Honda,City,ZX CVT Petrol,2020,automatic,petrol,1,15990.0,117908,coimbatore
454000.0,Maruti Suzuki,S-Presso,VXI CNG,2022,manual,petrol+cng,1,7731.0,65335,coimbatore
280000.0,Hyundai,Eon,Magna,2013,manual,petrol,1,7075.0,100546,coimbatore
629000.0,Maruti Suzuki,Baleno,Alpha 1.2,2018,manual,petrol,1,10711.0,51339,coimbatore
1857248.0,Toyota,Urban Cruiser Hyryder,V Hybrid Dual Tone,2023,automatic,hybrid,1,31627.0,33870,coimbatore
405000.0,Hyundai,Grand i10,Magna 1.2 Kappa VTVT,2016,manual,petrol,1,6896.0,67014,coimbatore
508000.0,Hyundai,New Santro 1.1,Magna,2022,manual,petrol,1,8110.0,29719,coimbatore
819000.0,Honda,Amaze,VX MT 1.5 Diesel,2022,manual,diesel,1,14117.0,93679,coimbatore
413000.0,Renault,Kwid,CLIMBER 1.0 AMT,2019,automatic,petrol,1,7033.0,53582,coimbatore
352000.0,Hyundai,Eon,Era +,2018,manual,petrol,1,5619.0,45083,coimbatore
717000.0,Hyundai,Grand i10 Nios,Asta AMT 1.2 Kappa VTVT,2022,automatic,petrol,1,12210.0,34105,coimbatore
698000.0,Tata,Nexon,XZ Plus Dual Tone Roof Diesel,2020,manual,diesel,2,11886.0,116117,coimbatore
435000.0,Renault,Kwid,1.0 RXT SCE,2022,manual,petrol,1,7407.0,44356,coimbatore
650000.0,Renault,Triber,RXZ AMT,2021,automatic,petrol,1,11069.0,41973,coimbatore
484000.0,Ford,Freestyle,Titanium Plus 1.2 Ti-VCT,2019,manual,petrol,1,8242.0,93590,coimbatore
489000.0,Maruti Suzuki,Celerio,VXI CNG,2022,manual,petrol+cng,1,8327.0,75108,coimbatore
356000.0,Maruti Suzuki,Wagon R 1.0,VXI,2015,manual,petrol,2,6775.0,33362,coimbatore
725000.0,Maruti Suzuki,Dzire,VDi,2019,manual,diesel,1,12346.0,62241,coimbatore
402000.0,Ford,Figo,Titanium 1.2 Ti-VCT,2015,manual,petrol,1,15289.0,64508,coimbatore
524000.0,Volkswagen,Ameo,Highline 1.5L AT (D),2017,automatic,diesel,2,8365.0,136259,coimbatore
343000.0,Hyundai,i20,Sportz 1.4 CRDI,2012,manual,diesel,2,13045.0,117077,coimbatore
1090971.0,Skoda,Slavia,Ambition 1.0L TSI MT,2022,manual,petrol,1,18578.0,37212,coimbatore
344000.0,Maruti Suzuki,Alto 800,VXi,2019,manual,petrol,2,6148.0,24928,coimbatore
706000.0,Hyundai,Elite i20,Asta (O) CVT,2019,automatic,petrol,1,12022.0,53137,coimbatore
1962000.0,Mahindra,Scorpio N,Z8 L Petrol 6 STR,2023,manual,petrol,1,33411.0,10142,coimbatore
623000.0,Tata,Nexon,XMA AMT Petrol,2020,automatic,petrol,1,10609.0,103046,coimbatore
339000.0,Maruti Suzuki,Swift Dzire,VXI AT,2013,automatic,petrol,3,9137.0,119037,coimbatore
432000.0,Maruti Suzuki,S-Presso,VXI,2022,manual,petrol,1,7356.0,25628,coimbatore
494000.0,Maruti Suzuki,Alto K10,VXI Plus,2023,manual,petrol,1,8412.0,14010,coimbatore
403000.0,Honda,Amaze,1.2 VX i-VTEC,2014,manual,petrol,1,8649.0,109821,coimbatore
754000.0,Maruti Suzuki,Dzire,ZDi Plus,2018,manual,diesel,1,12840.0,41166,coimbatore
723000.0,Tata,Nexon,XM Diesel S,2021,manual,diesel,1,12312.0,107255,coimbatore
776000.0,Tata,Nexon,XZA Plus AMT Petrol,2019,automatic,petrol,1,13214.0,46639,coimbatore
397000.0,Hyundai,Grand i10,Asta 1.2 Kappa VTVT (O),2014,manual,petrol,1,8520.0,72334,coimbatore
528000.0,Hyundai,New Santro 1.1,Sportz MT,2021,manual,petrol,1,8429.0,17723,coimbatore
537000.0,Maruti Suzuki,S-Presso,VXI Plus (O) AMT,2023,automatic,petrol,1,9144.0,6075,coimbatore
520000.0,Maruti Suzuki,Swift Dzire,VXI,2016,manual,petrol,1,8855.0,32686,coimbatore
1148000.0,Volkswagen,Taigun,Topline 1.0 TSI MT,2022,manual,petrol,2,19549.0,41075,coimbatore
294000.0,Chevrolet,Beat,LTZ Petrol,2016,manual,petrol,2,21007.0,66878,coimbatore
225000.0,Maruti Suzuki,Alto 800,Lxi,2012,manual,petrol,2,8727.0,73730,coimbatore
1212000.0,Mahindra,XUV 300,W8 AMT (O) Diesel,2023,automatic,diesel,1,20639.0,46693,coimbatore
292000.0,Maruti Suzuki,Alto 800,Lxi,2015,manual,petrol,1,5557.0,53750,coimbatore
1011016.0,Hyundai,Venue,SX (O) 1.0 Turbo iMT,2022,manual,petrol,1,17217.0,33330,coimbatore
613000.0,Maruti Suzuki,Baleno,Zeta AT Petrol,2018,automatic,petrol,1,10439.0,61265,coimbatore
459000.0,Honda,Brio,VX MT,2017,manual,petrol,1,7327.0,24227,coimbatore
355000.0,Maruti Suzuki,Alto 800,Vxi Plus,2020,manual,petrol,1,6344.0,27025,coimbatore
610000.0,Maruti Suzuki,S-Cross,Zeta 1.6,2015,manual,diesel,1,11103.0,131303,coimbatore
943000.0,Kia,Sonet,HTX 1.0 iMT,2021,manual,petrol,1,16058.0,19284,coimbatore
798000.0,Honda,City,ZX Diesel,2017,manual,diesel,1,13589.0,105300,coimbatore
595000.0,Volkswagen,Polo,Comfortline 1.0L (P),2019,manual,petrol,1,9499.0,54693,coimbatore
416000.0,Renault,Kwid,RXL 1.0 SCE,2022,manual,petrol,1,7084.0,22607,coimbatore
513000.0,Hyundai,Elite i20,Asta 1.2,2014,manual,petrol,1,11010.0,44100,coimbatore
577000.0,Maruti Suzuki,Ignis,Zeta MT Petrol,2022,manual,petrol,1,9825.0,23626,coimbatore
279000.0,Hyundai,Eon,Era +,2015,manual,petrol,1,4761.0,39822,coimbatore
568000.0,Maruti Suzuki,Baleno,Zeta 1.3,2015,manual,diesel,1,10338.0,84982,coimbatore
866000.0,Mahindra,Bolero,B4,2022,manual,diesel,1,14747.0,22978,coimbatore
1948193.0,Mahindra,Scorpio N,Z8 L Diesel AT 6 STR,2022,automatic,diesel,1,33176.0,47841,coimbatore
612000.0,Maruti Suzuki,Ignis,Zeta MT Petrol,2022,manual,petrol,1,10422.0,14262,coimbatore
688000.0,Maruti Suzuki,Ciaz,Delta Petrol,2020,manual,petrol,1,11716.0,64529,coimbatore
382000.0,Honda,Brio,VX MT,2014,manual,petrol,1,7686.0,56244,coimbatore
462000.0,Tata,Tiago,Revotron XT,2019,manual,petrol,1,7867.0,25358,coimbatore
332000.0,Maruti Suzuki,Alto 800,VXi,2020,manual,petrol,2,5933.0,22272,coimbatore
1066463.0,Hyundai,Venue,SX Plus 1.0 Turbo DCT,2021,automatic,petrol,1,18161.0,16913,coimbatore
498000.0,Ford,Freestyle,Titanium 1.2,2018,manual,petrol,1,9064.0,30289,coimbatore
729000.0,Tata,Punch,Creative MT,2022,manual,petrol,1,12414.0,31799,coimbatore
656000.0,Renault,Kiger,RXT (O) MT,2022,manual,petrol,1,11171.0,16673,coimbatore
489000.0,Ford,Figo,Titanium Blu Diesel,2019,manual,diesel,2,8901.0,74013,coimbatore
480000.0,Maruti Suzuki,Alto K10,VXI Plus,2023,manual,petrol,1,8174.0,19659,coimbatore
581000.0,Ford,Freestyle,Titanium Plus 1.2 Ti-VCT,2020,manual,petrol,1,9894.0,45671,coimbatore
624000.0,Maruti Suzuki,Celerio,ZXI Plus,2023,manual,petrol,1,10626.0,6440,coimbatore
594000.0,Hyundai,i20 Active,1.2 SX,2016,manual,petrol,1,10115.0,59638,coimbatore
594000.0,Tata,Punch,Pure Rhythm Pack,2022,manual,petrol,1,10115.0,16051,coimbatore
419000.0,Hyundai,Verna,Fluidic 1.6 CRDi SX,2012,manual,diesel,1,15936.0,75763,coimbatore
556000.0,Maruti Suzuki,Baleno,Delta 1.2,2017,manual,petrol,1,9468.0,14732,coimbatore
1372493.0,Toyota,Corolla Altis,VL CVT Petrol,2019,automatic,petrol,1,23372.0,53773,coimbatore
229000.0,Maruti Suzuki,Estilo,VXI,2012,manual,petrol,2,8709.0,95406,coimbatore
239000.0,Nissan,Micra,XL,2013,manual,petrol,3,6039.0,130552,coimbatore
428000.0,Renault,Kwid,CLIMBER 1.0 AMT,2018,automatic,petrol,1,7288.0,30252,coimbatore
659000.0,Honda,Amaze,1.5 VX CVT i-DTEC,2020,automatic,diesel,2,11222.0,84450,coimbatore
294000.0,Hyundai,i20,Sportz 1.4 CRDI,2012,manual,diesel,3,11181.0,119877,coimbatore
386000.0,Tata,Tiago,Revotron XZ,2016,manual,petrol,1,6573.0,90483,coimbatore
1049248.0,Maruti Suzuki,Ciaz,Zeta AT Petrol,2022,automatic,petrol,1,17868.0,9899,coimbatore
895000.0,Honda,WR-V,i-DTEC VX,2021,manual,diesel,1,15241.0,86702,coimbatore
374000.0,Hyundai,Xcent,S Diesel,2014,manual,diesel,2,7525.0,119452,coimbatore
210000.0,Hyundai,i10,Sportz 1.2 Kappa2,2011,manual,petrol,3,15005.0,142033,coimbatore
521000.0,Hyundai,Grand i10,Asta 1.2 Kappa VTVT,2018,manual,petrol,1,8872.0,43072,coimbatore
527000.0,Renault,Triber,RXT,2021,manual,petrol,2,8974.0,68633,coimbatore
384000.0,Tata,Tiago,Revotron XT,2016,manual,petrol,1,6539.0,65241,coimbatore
312000.0,Nissan,Micra Active,XV,2016,manual,petrol,3,5313.0,26740,coimbatore
537000.0,Maruti Suzuki,Eeco,5 STR AC (O),2022,manual,petrol,1,8573.0,19769,coimbatore
282000.0,Hyundai,Eon,Era +,2016,manual,petrol,2,4502.0,75707,coimbatore
1006000.0,Hyundai,Venue,SX 1.5 CRDI,2021,manual,diesel,1,17131.0,30672,coimbatore
498000.0,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,2019,manual,petrol,2,8480.0,36796,coimbatore
453000.0,Renault,Kwid,1.0 RXT SCE,2022,manual,petrol,1,7714.0,5159,coimbatore
1655195.0,Mahindra,XUV700,AX 5 Diesel AT 5 STR,2022,automatic,diesel,1,28187.0,110812,coimbatore
579000.0,Hyundai,Elite i20,Sportz 1.2,2017,manual,petrol,1,9860.0,40682,coimbatore
437000.0,Toyota,Etios Cross,1.2 G,2016,manual,petrol,2,7441.0,92443,coimbatore
239000.0,Datsun,Redi-GO,T (O),2017,manual,petrol,1,9089.0,64852,coimbatore
759000.0,Maruti Suzuki,Dzire,ZDi,2018,manual,diesel,1,12925.0,39252,coimbatore
701000.0,Hyundai,Grand i10 Nios,Sportz 1.0 Turbo GDI,2022,manual,petrol,1,11937.0,11759,coimbatore
574000.0,Tata,Safari Storme,2.2 VX 4x2,2013,manual,diesel,2,15472.0,105809,coimbatore
499000.0,Volkswagen,Ameo,1.0 Highline Plus Petrol,2019,manual,petrol,1,7966.0,114826,coimbatore
925000.0,Hyundai,Verna,SX Opt Petrol,2021,manual,petrol,1,15752.0,61426,kolkata
354000.0,Volkswagen,Cross Polo,1.2 MPI,2015,manual,petrol,1,6040.0,91023,kolkata
1096000.0,Volkswagen,Virtus,Highline 1.0 TSI MT,2023,manual,petrol,1,18664.0,25164,kolkata
630000.0,Maruti Suzuki,Baleno,Zeta,2021,manual,petrol,1,10728.0,27720,kolkata
857000.0,Hyundai,New i20,Asta (O) 1.0 Turbo DCT,2021,automatic,petrol,1,14594.0,25654,kolkata
458000.0,Maruti Suzuki,Swift Dzire,ZXI,2017,manual,petrol,1,7799.0,35846,kolkata
745000.0,Hyundai,New i20,Asta (O) 1.2 MT,2021,manual,petrol,1,12686.0,35135,kolkata
396000.0,Maruti Suzuki,Alto 800,VXi,2022,manual,petrol,1,7077.0,4235,kolkata
809000.0,Mahindra,XUV 300,W8 (O) Diesel,2020,manual,diesel,1,13776.0,86223,kolkata
983000.0,Honda,City,ZX Petrol,2021,manual,petrol,1,16739.0,26244,kolkata
933000.0,Kia,Seltos,HTK Plus G,2020,manual,petrol,1,15888.0,26180,kolkata
868000.0,Mahindra,XUV 300,W8 (O) Petrol,2021,manual,petrol,1,14781.0,20238,kolkata
540000.0,Maruti Suzuki,Swift,VXI,2021,manual,petrol,1,9195.0,20409,kolkata
911000.0,Maruti Suzuki,Ciaz,Zeta Petrol,2024,manual,petrol,1,15513.0,14048,kolkata
855000.0,Maruti Suzuki,Ciaz,Zeta AT Petrol,2022,automatic,petrol,1,14560.0,30160,kolkata
697000.0,Hyundai,Venue,SX(O) 1.5 CRDI,2020,manual,diesel,1,11869.0,77657,kolkata
442000.0,Hyundai,Elite i20,Asta 1.2,2015,manual,petrol,1,8045.0,48440,kolkata
462000.0,Volkswagen,Polo,Comfortline 1.0L (P),2018,manual,petrol,1,7375.0,40528,kolkata
1145198.0,Kia,Sonet,GTX Plus 1.5 AT,2022,automatic,diesel,1,19502.0,51075,kolkata
617000.0,Hyundai,Grand i10 Nios,Asta 1.2 Kappa VTVT,2022,manual,petrol,1,10507.0,39836,kolkata
849000.0,Hyundai,Creta,EX Petrol,2021,manual,petrol,1,14457.0,50347,kolkata
497000.0,Renault,Duster,85 PS RXS MT,2017,manual,diesel,1,8463.0,69000,kolkata
997000.0,Kia,Seltos,HTX IVT G,2021,automatic,petrol,2,16978.0,39809,kolkata
939000.0,Kia,Sonet,GTX Plus 1.0 DCT,2021,automatic,petrol,1,15990.0,65723,kolkata
649000.0,Hyundai,New i20,Asta 1.0 Turbo IMT,2020,manual,petrol,2,11052.0,26613,kolkata
685000.0,Hyundai,Grand i10 Nios,Asta U2 1.2 CRDI,2020,manual,diesel,1,11665.0,13989,kolkata
801000.0,Hyundai,Venue,SX 1.0  Turbo iMT,2021,manual,petrol,1,13640.0,39086,kolkata
545000.0,Hyundai,Aura,SX 1.2 (O) Petrol,2020,manual,petrol,1,9281.0,58640,kolkata
739000.0,Maruti Suzuki,S-Cross,Alpha,2021,manual,petrol,1,12584.0,76549,kolkata
415000.0,Hyundai,New Santro 1.1,Sportz MT,2021,manual,petrol,1,6625.0,40672,kolkata
561000.0,Tata,Tiago,Revotron XZ Plus,2023,manual,petrol,1,9553.0,39459,kolkata
424000.0,Maruti Suzuki,S-Presso,VXI Plus,2021,manual,petrol,1,7220.0,12259,kolkata
661000.0,Hyundai,Grand i10 Nios,Sportz 1.2 Kappa VTVT CNG,2022,manual,petrol+cng,1,11256.0,9966,kolkata
398000.0,Maruti Suzuki,Alto 800,VXi,2023,manual,petrol,1,7113.0,8946,kolkata
580000.0,Renault,Kiger,RXZ MT,2022,manual,petrol,1,9877.0,59408,kolkata
496000.0,Hyundai,Grand i10 Nios,Sportz 1.2 Kappa VTVT,2020,manual,petrol,1,8446.0,37308,kolkata
438000.0,Hyundai,New Santro 1.1,Asta MT,2021,manual,petrol,1,6992.0,29930,kolkata
417000.0,Hyundai,New Santro 1.1,Sportz MT,2021,manual,petrol,1,6657.0,37201,kolkata
878000.0,Hyundai,New i20,Asta (O) 1.2 IVT,2022,automatic,petrol,1,14951.0,5792,kolkata
1424000.0,Skoda,Slavia,Style 1.5L TSI AT,2022,automatic,petrol,1,24249.0,11078,kolkata
668000.0,Maruti Suzuki,Ciaz,Alpha Petrol,2020,manual,petrol,1,11375.0,66796,kolkata
804000.0,Nissan,Magnite,XV Premium Turbo CVT (O),2021,automatic,petrol,1,13691.0,34412,kolkata
409000.0,Maruti Suzuki,Baleno,Delta 1.2,2016,manual,petrol,1,6965.0,58333,kolkata
789000.0,Maruti Suzuki,Baleno,Alpha AMT Petrol,2022,automatic,petrol,2,13436.0,27121,kolkata
312000.0,Maruti Suzuki,Alto K10,VXi,2019,manual,petrol,2,5313.0,13884,kolkata
504000.0,Honda,City,SV,2017,manual,petrol,1,8582.0,32473,kolkata
625000.0,Hyundai,Aura,SX 1.2 (O) Petrol,2022,manual,petrol,1,10643.0,43580,kolkata
897000.0,Mahindra,XUV 300,1.2L W8(O) AMT BS6 PH2,2023,automatic,petrol,2,15275.0,4537,kolkata
797000.0,Kia,Seltos,HTK D,2020,manual,diesel,1,13572.0,73352,kolkata
878000.0,Hyundai,New i20,Asta 1.0 Turbo DCT,2022,automatic,petrol,1,14951.0,14661,kolkata
182000.0,Chevrolet,Beat,PS Petrol,2013,manual,petrol,1,,24629,kolkata
1002076.0,Kia,Sonet,GTX Plus 1.0 iMT,2022,manual,petrol,1,17064.0,12861,kolkata
655000.0,Maruti Suzuki,Ciaz,Delta Petrol,2020,manual,petrol,1,11154.0,33042,kolkata
617000.0,Hyundai,Aura,SX 1.2 (O) Petrol,2021,manual,petrol,1,10507.0,23838,kolkata
729000.0,Hyundai,New i20,Sportz 1.2 IVT,2022,automatic,petrol,1,12414.0,24230,kolkata
412000.0,Hyundai,Elite i20,Sportz 1.2 (O),2015,manual,petrol,1,7499.0,14764,kolkata
938000.0,Kia,Seltos,HTK Plus G,2021,manual,petrol,1,15973.0,55545,kolkata
298000.0,Maruti Suzuki,Alto K10,VXI AMT (Airbag),2016,automatic,petrol,1,5074.0,34239,kolkata
766000.0,Maruti Suzuki,Swift,ZXI Plus,2023,manual,petrol,1,13044.0,11815,kolkata
395000.0,Hyundai,Elite i20,Sportz 1.2,2015,manual,petrol,1,7189.0,37407,kolkata
391000.0,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,2017,manual,petrol,1,6658.0,42991,kolkata
1342193.0,Kia,Carens,Luxury Plus 1.5 Diesel 7 STR,2022,manual,diesel,2,22856.0,40910,kolkata
458000.0,Maruti Suzuki,Wagon R 1.0,VXI,2021,manual,petrol,1,8185.0,34003,kolkata
389000.0,Hyundai,New Santro 1.1,Sportz MT,2020,manual,petrol,1,6210.0,33024,kolkata
499000.0,Maruti Suzuki,Celerio,ZXI,2022,manual,petrol,1,8497.0,7716,kolkata
238000.0,Hyundai,Eon,Sportz,2016,manual,petrol,1,3799.0,56915,kolkata
661000.0,Renault,Kiger,RXZ MT,2022,manual,petrol,1,11256.0,19433,kolkata
629000.0,Hyundai,Aura,SX Plus 1.2 AMT Petrol,2020,automatic,petrol,1,10711.0,9959,kolkata
457000.0,Maruti Suzuki,Baleno,Zeta 1.2,2017,manual,petrol,1,7782.0,53091,kolkata
419000.0,Maruti Suzuki,Celerio X,VXI,2020,manual,petrol,1,7020.0,18519,kolkata
235000.0,Maruti Suzuki,Alto 800,VXi,2016,manual,petrol,1,4200.0,49094,kolkata
439000.0,Tata,Tiago,Revotron XT,2020,manual,petrol,1,7475.0,20157,kolkata
1179485.0,Honda,Civic,ZX MT Diesel,2019,manual,diesel,1,20085.0,71562,kolkata
849000.0,Toyota,Urban Cruiser,High Grade MT,2022,manual,petrol,1,14457.0,10117,kolkata
565000.0,Maruti Suzuki,Baleno,Zeta AT Petrol,2018,automatic,petrol,1,9621.0,24714,kolkata
768000.0,Renault,Duster,RXZ Petrol,2021,manual,petrol,1,13078.0,26526,kolkata
256000.0,Maruti Suzuki,Wagon R 1.0,VXI,2013,manual,petrol,1,7099.0,48069,kolkata
554000.0,Renault,Duster,110 PS RXZ 4X2 AMT,2018,automatic,diesel,1,9434.0,90205,kolkata
385000.0,Hyundai,Grand i10,Asta 1.2 Kappa VTVT,2017,manual,petrol,1,6556.0,97419,kolkata
316000.0,Honda,Jazz,V Petrol,2015,manual,petrol,2,5392.0,75104,kolkata
812000.0,Maruti Suzuki,Baleno,Alpha AMT Petrol,2022,automatic,petrol,1,13827.0,15476,kolkata
638000.0,Tata,Nexon,XZA Plus Dual Tone Roof AMT Diesel,2018,automatic,diesel,1,10864.0,77494,kolkata
358000.0,Hyundai,Grand i10,Asta 1.2 Kappa VTVT,2015,manual,petrol,1,6516.0,24759,kolkata
437000.0,Maruti Suzuki,Wagon R 1.0,VXI,2020,manual,petrol,1,7810.0,26488,kolkata
455000.0,Volkswagen,Polo,Trendline 1.0 (P),2020,manual,petrol,1,7264.0,50062,kolkata
209000.0,Maruti Suzuki,Alto 800,Lxi,2015,manual,petrol,1,3977.0,32466,kolkata
567000.0,Skoda,Rapid New,Style Petrol AT,2016,automatic,petrol,1,9655.0,66596,kolkata
568000.0,Maruti Suzuki,Baleno,Zeta,2021,manual,petrol,2,9672.0,30165,kolkata
668000.0,Maruti Suzuki,Baleno,Zeta Petrol,2023,manual,petrol,1,11375.0,41948,kolkata
959000.0,Skoda,Kushaq,Ambition 1.0L TSI MT,2021,manual,petrol,1,16331.0,17236,kolkata
1231048.0,Hyundai,Creta,SX OPT Turbo DCT Dual Tone Petrol,2020,automatic,petrol,1,20964.0,59702,kolkata
562000.0,Hyundai,Grand i10 Nios,Asta 1.2 Kappa VTVT,2020,manual,petrol,1,9570.0,34752,kolkata
506000.0,Maruti Suzuki,Wagon R 1.0,LXI CNG,2022,manual,petrol+cng,1,8616.0,25575,kolkata
285000.0,Maruti Suzuki,Alto 800,LXi,2019,manual,petrol,1,5093.0,28826,kolkata
768000.0,Hyundai,Venue,SX 1.0  Turbo iMT,2021,manual,petrol,1,13078.0,36772,kolkata
478000.0,Maruti Suzuki,Wagon R 1.0,VXI,2021,manual,petrol,1,8543.0,12261,kolkata
624000.0,Ford,Freestyle,Titanium Plus 1.5 TDCI,2021,manual,diesel,1,10626.0,57608,kolkata
250000.0,Maruti Suzuki,Wagon R 1.0,LXI,2015,manual,petrol,1,4757.0,80761,kolkata
342000.0,Maruti Suzuki,Wagon R 1.0,VXI,2018,manual,petrol,1,6112.0,60733,kolkata
