score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
314000,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2015,Manual,Petrol,2,6985,42504
311000,Renault,Kwid,RXT 1.0 AMT (O),2018,Automatic,Petrol,1,6080,62451
310000,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2016,Manual,Petrol,1,6061,97216
310000,Maruti,Celerio,VXI,2016,Manual,Petrol,1,6061,34686
308000,Nissan,Micra,XV CVT,2014,Automatic,Petrol,1,8111,54217
307200,Renault,Kwid,RXL 1.0 AMT,2020,Automatic,Petrol,2,6006,36660
307000,Maruti,Swift,LXI,2015,Manual,Petrol,1,6829,44796
304000,Renault,Kwid,RXT 0.8 (O),2019,Manual,Petrol,1,5943,36157
300000,Renault,Kwid,RXT 1.0,2019,Manual,Petrol,1,5865,51572
299000,Maruti,Celerio,VXI,2016,Manual,Petrol,1,5846,72809
298860,Maruti,Swift Dzire,VXI,2013,Manual,Petrol,1,9926,22364
298560,Honda,Amaze,1.2L I-VTEC S,2014,Manual,Petrol,1,7862,45447
298000,Maruti,Swift Dzire,VXI,2014,Manual,Petrol,1,7847,44061
295000,Maruti,Swift Dzire,VXI,2013,Manual,Petrol,1,9798,22909
292000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2015,Manual,Petrol,2,6495,81569
290000,Maruti,Alto,LXI,2019,Manual,Petrol,1,5670,19887
290000,Maruti,Swift Dzire,LXI (O),2015,Manual,Petrol,1,6451,93772
290000,Maruti,Swift,VXI,2014,Manual,Petrol,1,7637,49096
287000,Maruti,Celerio,ZXI,2015,Manual,Petrol,2,6384,73473
285000,Volkswagen,Polo,HIGHLINE1.2L,2013,Manual,Petrol,2,9466,23391
282000,Honda,City,1.5L I-VTEC S MT,2013,Manual,Petrol,2,9366,85822
280330,Maruti,Swift Dzire,VXI,2014,Manual,Petrol,1,7382,90141
274000,Maruti,Alto,LXI,2019,Manual,Petrol,1,5357,44312
273270,Datsun,Redi Go,T(O),2021,Manual,Petrol,1,5342,23989
270630,Maruti,Wagon R 1.0,VXI,2015,Manual,Petrol,2,6020,54066
266000,Maruti,Wagon R 1.0,LXI,2015,Manual,Petrol,1,5917,60335
265000,Honda,Amaze,1.2L I-VTEC S,2014,Manual,Petrol,2,6978,78160
263549,Maruti,Wagon R 1.0,LXI,2016,Manual,Petrol,2,5152,60560
262000,Renault,Duster,RXL PETROL,2013,Manual,Petrol,2,8702,84854
260000,Maruti,Swift Dzire,VXI,2014,Manual,Petrol,2,6847,49874
258000,Maruti,Celerio,VXI,2014,Manual,Petrol,1,6794,42470
254000,Hyundai,i20,SPORTZ 1.2,2013,Manual,Petrol,2,8436,47452
250000,Honda,Amaze,1.2L I-VTEC S,2014,Manual,Petrol,2,6583,96921
250000,Maruti,Wagon R 1.0,VXI,2014,Manual,CNG,2,11768,82209
249000,Honda,Brio,S MT,2014,Manual,Petrol,2,6557,72137
245000,Maruti,Swift,VXI,2013,Manual,Petrol,1,8138,81573
236000,Maruti,Wagon R 1.0,LXI,2013,Manual,Petrol,1,7839,32882
230000,Toyota,Etios,G,2013,Manual,Petrol,1,7639,76224
226000,Renault,Kwid,RXL,2017,Manual,Petrol,2,4418,29252
225000,Datsun,Redi Go,GOLD LIMITED EDITION,2017,Manual,Petrol,1,4399,30981
219450,Maruti,Wagon R 1.0,VXI,2013,Manual,Petrol,2,7289,25894
205330,Hyundai,i10,ERA 1.1,2013,Manual,Petrol,1,6820,34110
201000,Hyundai,Eon,SPORTZ,2014,Manual,Petrol,2,5293,38076
199000,Datsun,Redi Go,T (O),2017,Manual,Petrol,1,3890,64642
192000,Hyundai,i10,ERA 1.1,2013,Manual,Petrol,1,6377,67320
186780,Maruti,Wagon R 1.0,VXI,2012,Manual,Petrol,2,8792,75965
175000,Hyundai,i10,MAGNA 1.2,2012,Manual,Petrol,1,8238,65741
