score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
588000,Maruti,New Wagon-R,ZXI PLUS 1.2,2022,Manual,Petrol,1,11496,3426
587000,Hyundai,i20 Active,1.2 S,2018,Manual,Petrol,1,11476,61215
587000,Hyundai,i20 Active,1.2 S,2018,Manual,Petrol,1,11476,44089
586000,Hyundai,i20 Active,1.2 SX,2017,Manual,Petrol,1,11456,72997
584000,Maruti,Baleno,ALPHA CVT PETROL 1.2,2018,Automatic,Petrol,1,11417,78196
584000,Tata,Tiago,XZA PLUS PETROL,2020,Automatic,Petrol,1,11417,15235
584000,Tata,Tiago,XZ PLUS PETROL,2021,Manual,Petrol,1,11417,27021
582000,Maruti,Celerio,ZXI PLUS,2023,Manual,Petrol,1,11378,12796
582000,Hyundai,Elite i20,ASTA 1.2,2017,Manual,Petrol,1,11378,59582
581000,Honda,City,1.5L I-VTEC V MT,2015,Manual,Petrol,1,12924,66257
581000,Maruti,Baleno,DELTA CVT PETROL 1.2,2019,Automatic,Petrol,1,11359,34428
581000,Ford,FREESTYLE,TITANIUM PLUS 1.5 DIESEL,2021,Manual,Diesel,1,11359,90635
580000,Maruti,Swift,ZXI AMT,2018,Automatic,Petrol,1,11339,54310
579000,Hyundai,Verna,FLUIDIC 4S 1.6 VTVT S(O),2015,Manual,Petrol,2,12880,92466
576000,Maruti,Baleno,ALPHA PETROL 1.2,2018,Manual,Petrol,1,11261,51466
576000,Renault,Duster,RXL PETROL,2016,Manual,Petrol,1,11261,27589
576000,Tata,Tiago,XZA PLUS PETROL,2021,Automatic,Petrol,2,11261,23204
576000,Honda,City,1.5L I-VTEC SV,2016,Manual,Petrol,1,11261,41978
575672,Volkswagen,Polo,GT TSI AT,2016,Automatic,Petrol,3,11254,88048
575000,Hyundai,GRAND I10 NIOS,SPORTZ AMT 1.2 KAPPA VTVT,2019,Automatic,Petrol,2,11241,24323
573000,Maruti,Dzire,VXI,2019,Manual,Petrol,1,11202,60581
571000,Hyundai,GRAND I10 NIOS,SPORTZ 1.0 TURBO GDI,2020,Manual,Petrol,2,11163,38842
567000,Maruti,Baleno,ZETA PETROL 1.2,2018,Manual,Petrol,1,11085,87745
566000,Maruti,Baleno,ZETA PETROL 1.2,2018,Manual,Petrol,2,11065,63860
565000,Nissan,MAGNITE,XV MT,2022,Manual,Petrol,2,11046,66760
561000,Maruti,Baleno,ZETA CVT PETROL 1.2,2017,Automatic,Petrol,1,10968,39931
560000,Honda,City,1.5L I-VTEC V MT,2015,Manual,Petrol,1,12457,60827
559000,Tata,Tiago,XZA PLUS DUAL TONE PETROL,2020,Automatic,Petrol,1,10929,38113
558000,Tata,TIGOR,XZA PLUS PETROL,2020,Automatic,Petrol,1,10909,80393
558000,Maruti,IGNIS,ZETA 1.2 AMT,2018,Automatic,Petrol,1,10909,25673
557000,Ford,FREESTYLE,TITANIUM 1.2 PETROL,2018,Manual,Petrol,1,10889,19946
556000,Maruti,Swift,VDI,2018,Manual,Diesel,2,10870,63157
555000,Maruti,Ciaz,ZXI+ AT,2016,Automatic,Petrol,1,10850,71119
546000,Tata,Tiago,XZ PLUS PETROL,2021,Manual,Petrol,1,10674,77897
540000,Tata,Tiago,XZA PLUS PETROL,2019,Automatic,Petrol,1,10557,23996
539000,Maruti,New Wagon-R,LXI CNG (O) 1.0,2022,Manual,CNG,1,10538,98215
538000,Hyundai,i20 Active,1.2 SX,2016,Manual,Petrol,1,10518,54010
537000,Hyundai,Elite i20,ASTA 1.2,2015,Manual,Petrol,1,11945,38158
536200,Honda,City,1.5L I-VTEC V MT,2016,Manual,Petrol,1,10483,87314
536000,Maruti,Celerio,ZXI AMT,2022,Automatic,Petrol,1,10479,46173
536000,Hyundai,Grand i10,SPORTZ AT 1.2 KAPPA VTVT,2018,Automatic,Petrol,1,10479,30602
534000,Maruti,Baleno,ALPHA PETROL 1.2,2016,Manual,Petrol,1,10440,63864
528000,Hyundai,Grand i10,SPORTZ (O) AT 1.2 KAPPA VTVT,2018,Automatic,Petrol,1,10323,31553
528000,Maruti,S PRESSO,VXI PLUS (O) AMT,2023,Automatic,Petrol,1,10323,13268
526000,Maruti,S PRESSO,VXI PLUS (O) AMT,2023,Automatic,Petrol,1,10283,14031
525000,Hyundai,Elite i20,SPORTZ 1.2,2016,Manual,Petrol,1,10264,75543
525000,Volkswagen,Polo,COMFORTLINE 1.0L MPI,2019,Manual,Petrol,2,10264,46418
523000,Maruti,Baleno,DELTA PETROL 1.2,2017,Manual,Petrol,1,10225,44758
523000,Maruti,IGNIS,ZETA 1.2 AMT,2017,Automatic,Petrol,1,10225,19750
523000,Maruti,Baleno,DELTA PETROL 1.2,2017,Manual,Petrol,1,10225,52426
521000,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2019,Manual,Petrol,1,10186,38927
521000,Maruti,Celerio,ZXI,2023,Manual,Petrol,1,10186,23466
521000,Maruti,Baleno,ZETA PETROL 1.2,2016,Manual,Petrol,1,10186,85893
521000,Ford,FREESTYLE,TITANIUM PLUS 1.2 PETROL,2019,Manual,Petrol,2,10186,31701
518000,Maruti,IGNIS,ZETA 1.2 AMT,2018,Automatic,Petrol,1,10127,51033
517000,Honda,Amaze,1.2L I-VTEC VX AT,2018,Automatic,Petrol,1,10107,80251
515000,Volkswagen,Ameo,HIGHLINE1.2L,2016,Manual,Petrol,1,10068,29584
512000,Hyundai,Grand i10,ASTA 1.2 KAPPA VTVT,2017,Manual,Petrol,1,10010,38331
508000,Renault,Kwid,CLIMBER MT 1.0,2024,Manual,Petrol,1,9931,20722
507000,Tata,Tiago,XZA PETROL,2018,Automatic,Petrol,1,9912,11877
505000,Hyundai,Grand i10,ASTA 1.2 KAPPA VTVT,2017,Manual,Petrol,1,9873,29241
504000,Hyundai,Elite i20,SPORTZ 1.2,2015,Manual,Petrol,1,11211,47435
504000,Renault,Duster,110 PS RXL DIESEL,2015,Manual,Diesel,2,13272,76931
504000,Hyundai,NEW SANTRO,SPORTZ AMT,2021,Automatic,Petrol,1,9853,33326
503000,Hyundai,Elite i20,SPORTZ 1.2,2015,Manual,Petrol,1,11189,52286
500000,Tata,Tiago,XZ PLUS PETROL,2020,Manual,Petrol,2,9775,50527
497000,Honda,Jazz,1.2L I-VTEC S,2017,Manual,Petrol,1,9716,47599
