score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
721000,Renault,Captur,RXT DIESEL DUAL TONE,2017,Manual,Diesel,1,14096,45985
715000,Mahindra,XUV500,W8,2014,Manual,Diesel,1,23748,92000
711000,Maruti,Ciaz,ZDI+ SHVS,2016,Manual,Diesel,1,15816,70550
711000,Hyundai,Elite i20,SPORTZ PLUS 1.2,2019,Manual,Petrol,1,13900,59111
711000,Mahindra,TUV300,T4 PLUS,2019,Manual,Diesel,1,13900,75089
711000,Mahindra,TUV300,T8,2016,Manual,Diesel,1,15816,61617
701000,Maruti,Swift,VDI AMT,2018,Automatic,Diesel,1,13705,78090
700000,Hyundai,Creta,SX PLUS AT 1.6 DIESEL,2017,Automatic,Diesel,3,15571,171092
700000,Toyota,Etios,VD PLATINUM,2017,Manual,Diesel,1,13685,90130
695791,Mahindra,TUV300,T8,2016,Manual,Diesel,1,15477,95547
695000,Skoda,Rapid,AMBITION 1.5 TDI,2018,Manual,Diesel,1,13587,98000
695000,Maruti,Baleno,DELTA DIESEL 1.3,2018,Manual,Diesel,1,13587,51300
693785,Maruti,S Cross,ZETA 1.3,2016,Manual,Diesel,1,15433,76314
690429,Honda,City,1.5L I-VTEC VX,2016,Manual,Petrol,1,13498,83535
690000,Hyundai,VENUE,S 1.2,2022,Manual,Petrol,2,13490,43469
690000,Ford,Ecosport,TITANIUM 1.5L PETROL,2020,Manual,Petrol,1,13490,46520
690000,Mahindra,TUV300,T8,2016,Manual,Diesel,1,15349,102820
690000,Maruti,Swift,VDI,2018,Manual,Diesel,1,13490,87055
685000,Toyota,Etios,GD,2017,Manual,Diesel,1,13392,83256
684808,Mahindra,XUV500,W8,2013,Manual,Diesel,1,32236,101954
679000,Mahindra,XUV500,W10,2015,Manual,Diesel,1,17881,127073
675000,Hyundai,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,2022,Manual,Petrol,1,13196,42958
675000,Maruti,Baleno,ALPHA PETROL 1.2,2018,Manual,Petrol,1,13196,41000
675000,Maruti,Ertiga,VDI,2013,Manual,Diesel,1,31775,83700
671000,Hyundai,Verna,FLUIDIC 1.6 CRDI S 4S,2015,Manual,Diesel,1,17670,63345
661000,Hyundai,Elite i20,SPORTZ 1.2,2018,Manual,Petrol,1,12923,38479
652932,Ford,Ecosport,TITANIUM 1.5L DIESEL,2016,Manual,Diesel,1,14524,111400
651000,Renault,TRIBER,RXZ AMT,2020,Automatic,Petrol,1,12727,8147
651000,Mahindra,XUV300,W4 1.5 DIESEL,2019,Manual,Diesel,1,14481,194574
650000,Nissan,MAGNITE,XL,2024,Manual,Petrol,1,12708,10517
650000,Hyundai,Verna,FLUIDIC 1.6 CRDI SX AT 4S,2016,Automatic,Diesel,1,14459,53565
650000,Maruti,Swift,VDI,2017,Manual,Diesel,1,12708,43561
650000,Audi,A6,2.0 TDI PREMIUM PLUS,2012,Automatic,Diesel,3,57752,90180
650000,Skoda,Octavia,ELEGANCE 1.8 TSI AT,2014,Automatic,Petrol,2,17117,76000
649000,Maruti,Swift Dzire,ZDI,2015,Manual,Diesel,2,17091,37017
649000,Honda,City,1.5L I-VTEC VX,2016,Manual,Petrol,1,12688,68304
647000,Maruti,Baleno,ZETA PETROL 1.2,2020,Manual,Petrol,1,12649,26600
645000,Maruti,Ciaz,ZDI+ SHVS,2015,Manual,Diesel,1,16985,96224
643859,Maruti,Swift,VXI,2018,Manual,Petrol,1,12588,53664
639000,Maruti,S Cross,ZETA 1.3,2018,Manual,Diesel,1,14214,260981
635000,Volkswagen,Vento,HIGHLINE DIESEL 1.5,2016,Manual,Diesel,2,14125,100788
635000,Skoda,Rapid,1.5 TDI CR STYLE PLUS AT,2016,Automatic,Diesel,1,14125,84673
632000,Hyundai,VENUE,S 1.2,2019,Manual,Petrol,1,12356,52441
630824,Honda,City,1.5L I-DTEC VX,2014,Manual,Diesel,1,20952,78000
625000,Maruti,Swift,VDI,2016,Manual,Diesel,2,13903,108823
625000,Honda,City,1.5L I-DTEC V,2016,Manual,Diesel,1,13903,80602
625000,Maruti,Dzire,VXI,2019,Manual,Petrol,1,12219,6024
625000,Mahindra,XUV500,W8,2012,Manual,Diesel,1,55530,92000
625000,Honda,City,1.5L I-DTEC VX,2014,Manual,Diesel,1,20759,88235
625000,Hyundai,Elite i20,ASTA 1.4 CRDI (O),2015,Manual,Diesel,1,16459,84393
625000,Maruti,Ertiga,VXI CNG,2013,Manual,CNG,1,55530,95936
621000,Maruti,New Wagon-R,LXI CNG (O) 1.0,2022,Manual,CNG,1,12141,32741
611000,Tata,TIGOR,XZ (O) PETROL,2018,Manual,Petrol,1,11945,50932
611000,Maruti,Ertiga,ZDI,2013,Manual,Diesel,2,28762,73000
611000,Nissan,Sunny,XL DIESEL,2018,Manual,Diesel,1,11945,52486
607000,Maruti,Ertiga,ZDI,2015,Manual,Diesel,2,15985,42614
600000,Ford,FREESTYLE,TITANIUM 1.2 PETROL,2020,Manual,Petrol,1,11730,87676
599743,Honda,City,1.5L I-DTEC VX,2015,Manual,Diesel,1,15794,89000
599000,Tata,TIGOR,XZ PLUS PETROL,2018,Manual,Petrol,1,11711,88409
