score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
475000,Maruti,Baleno,DELTA PETROL 1.2,2018,Manual,Petrol,1,9286,72740
473785,Maruti,Celerio,ZXI PLUS,2022,Manual,Petrol,1,9263,47576
472000,Maruti,Swift,VXI,2017,Manual,CNG,1,10499,82264
459000,Ford,Ecosport,TITANIUM 1.5L PETROL AT,2016,Automatic,Petrol,1,8974,77514
458000,Maruti,Baleno,ZETA PETROL 1.2,2018,Manual,Petrol,1,8954,98056
458000,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2019,Manual,CNG,1,8954,76866
456445,Hyundai,Elite i20,SPORTZ 1.4 CRDI,2016,Manual,Diesel,2,10153,95910
455700,Maruti,New Wagon-R,LXI 1.0,2022,Manual,Petrol,1,8909,42175
455000,Tata,Tiago,XZ PLUS PETROL,2019,Manual,Petrol,1,8895,29825
455000,Maruti,Baleno,DELTA PETROL 1.2,2019,Manual,Petrol,2,8895,99807
455000,Honda,Jazz,1.2L I-VTEC V CVT,2018,Automatic,Petrol,2,8895,54221
453803,Renault,TRIBER,RXZ,2019,Manual,Petrol,1,8872,56322
450000,Maruti,Eeco,5 STR WITH A/C+HTR,2019,Manual,Petrol,1,8798,39944
449650,Hyundai,Elite i20,SPORTZ 1.2,2016,Manual,Petrol,1,8791,80880
448840,Renault,TRIBER,RXL MT,2021,Manual,Petrol,1,8775,44519
448000,Renault,TRIBER,RXZ,2019,Manual,Petrol,2,8758,72168
447000,Maruti,Dzire,VXI,2017,Manual,Petrol,1,8739,85854
445000,Renault,TRIBER,RXL MT,2020,Manual,Petrol,1,8700,66735
445000,Maruti,New Wagon-R,VXI 1.2,2021,Manual,Petrol,1,8700,39479
430000,Maruti,Alto K10,VXI PLUS,2023,Manual,Petrol,1,8407,14018
425000,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2019,Manual,CNG,1,8309,93189
423000,Ford,Ecosport,TREND 1.5L PETROL,2017,Manual,Petrol,2,8270,52188
420000,Maruti,S PRESSO,VXI,2023,Manual,Petrol,1,8211,15134
417000,Maruti,Eeco,5 STR WITH A/C+HTR,2018,Manual,Petrol,1,8152,19443
410000,Honda,Jazz,1.2L I-VTEC V,2018,Manual,Petrol,1,8016,31231
402000,Maruti,Swift,VDI,2014,Manual,Diesel,1,13352,71512
399000,Maruti,Swift Dzire,VXI,2015,Manual,Petrol,1,8876,83334
396000,Maruti,Wagon R 1.0,VXI AMT,2017,Automatic,Petrol,1,7742,65499
390040,Renault,Kwid,RXL 1.0,2023,Manual,Petrol,1,7625,20964
388970,Honda,Amaze,1.2L I-VTEC VX,2016,Manual,Petrol,1,7604,77852
385000,Maruti,IGNIS,ZETA 1.2,2018,Manual,Petrol,1,7527,55664
385000,Hyundai,Grand i10,ASTA 1.2 KAPPA VTVT,2015,Manual,Petrol,1,8564,89017
377131,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2016,Manual,CNG,2,9931,90519
377000,Maruti,S PRESSO,VXI (O),2021,Manual,Petrol,1,7370,45085
376000,Maruti,S PRESSO,VXI CNG,2021,Manual,CNG,2,7351,62340
375340,Maruti,Celerio X,ZXI AMT,2018,Automatic,Petrol,2,7338,56331
371000,Maruti,Celerio,ZXI,2018,Manual,Petrol,1,7253,60128
370675,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2016,Manual,Petrol,1,7247,69628
370000,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2017,Manual,Petrol,1,7234,65868
370000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2017,Manual,Petrol,1,7234,79579
369000,Hyundai,NEW SANTRO,ERA EXECUTIVE,2020,Manual,Petrol,1,7214,51605
365000,Hyundai,Elite i20,ASTA 1.2,2014,Manual,Petrol,2,9612,86785
365000,Hyundai,Elite i20,ASTA 1.2,2014,Manual,CNG,2,17182,77384
363000,Renault,Kwid,CLIMBER 1.0 (O),2020,Manual,Petrol,1,7097,41774
360000,Honda,Brio,VX AT,2016,Automatic,Petrol,2,7038,73676
360000,Datsun,Redi Go,T(O) 1.0 AMT,2020,Automatic,Petrol,1,7038,13287
357000,Nissan,Micra,XL CVT,2018,Automatic,Petrol,1,6979,91135
356000,Maruti,IGNIS,ALPHA 1.2,2017,Manual,Petrol,2,6960,81666
355000,Maruti,Alto,LXI CNG,2020,Manual,CNG,1,6940,61528
