score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
353000,Maruti,Swift,VXI,2015,Manual,Petrol,1,7852,93143
350000,Renault,Kwid,CLIMBER 1.0 AMT,2017,Automatic,Petrol,1,6843,32245
346000,Hyundai,NEW SANTRO,ASTA MT,2019,Manual,Petrol,1,6764,30686
341000,Maruti,Swift,LXI,2013,Manual,Petrol,1,11326,49536
339000,Nissan,Micra Active,XV,2018,Manual,Petrol,1,6628,37641
331000,Mahindra,KUV 100 NXT,K2 P 6 STR,2018,Manual,Petrol,1,6471,14969
320000,Hyundai,Xcent,S 1.2,2014,Manual,Petrol,1,8427,81294
309000,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2014,Manual,Petrol,1,8137,45229
306000,Renault,Kwid,RXT 1.0 (O),2018,Manual,Petrol,1,5982,38319
292000,Maruti,Alto 800,VXI,2018,Manual,Petrol,1,5709,31766
289000,Maruti,Alto 800,LXI,2019,Manual,Petrol,1,5650,52344
285000,Datsun,Redi Go,T(O),2021,Manual,Petrol,2,5572,20834
283000,Maruti,Alto K10,VXI,2016,Manual,Petrol,1,5533,12529
265000,Datsun,Redi Go,T(O) 1.0 AMT,2018,Automatic,Petrol,1,5181,54442
258000,Renault,Kwid,RXT 0.8,2016,Manual,Petrol,1,5044,54411
253000,Renault,Kwid,CLIMBER 1.0,2017,Manual,Petrol,2,4946,85250
253000,Hyundai,Eon,ERA +,2017,Manual,Petrol,1,4946,54343
250000,Renault,Kwid,RXT 0.8 (O),2016,Manual,Petrol,2,4888,54232
249000,Hyundai,i10,MAGNA 1.2,2013,Manual,Petrol,1,8270,84464
239000,Nissan,Micra Active,XV SAFETY PACK,2015,Manual,Petrol,1,5316,79188
231000,Datsun,Redi Go,T(O) 1.0L LIMITED EDITION,2018,Manual,Petrol,1,4516,60889
226000,Maruti,Alto 800,LXI,2014,Manual,Petrol,1,5951,25266
217000,Hyundai,Eon,ERA +,2015,Manual,Petrol,1,4827,31150
216000,Nissan,Micra Active,XV,2013,Manual,Petrol,1,7174,91854
213000,Hyundai,Eon,ERA +,2017,Manual,Petrol,1,4164,58341
212200,Hyundai,Eon,ERA +,2016,Manual,Petrol,1,4149,46708
194000,Renault,Kwid,RXT 1.0 (O),2016,Manual,Petrol,1,3793,59930
183000,Datsun,Redi Go,T (O),2016,Manual,Petrol,1,3578,45738
162000,Maruti,Alto 800,VXI,2013,Manual,Petrol,2,5381,99242
160000,Hyundai,Eon,1.0 MAGNA +,2014,Manual,Petrol,1,4213,77320
