score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
468000,Maruti,Swift Dzire,VDI ABS,2015,Manual,Diesel,1,12324,98057
468000,Maruti,Swift,VXI O,2017,Manual,Petrol,1,9149,55540
465000,Tata,Tiago,XZ PLUS PETROL,2019,Manual,Petrol,1,9091,27250
464000,Hyundai,NEW SANTRO,SPORTZ MT,2021,Manual,Petrol,1,9071,37851
464000,Renault,Kwid,CLIMBER AMT 1.0,2022,Automatic,Petrol,1,9071,4159
462000,Maruti,IGNIS,DELTA 1.2 AMT,2018,Automatic,Petrol,1,9032,76810
457000,Maruti,Baleno,ALPHA CVT PETROL 1.2,2018,Automatic,Petrol,2,10166,122289
455000,Maruti,Baleno,ZETA CVT PETROL 1.2,2017,Automatic,Petrol,1,10121,112215
454000,Tata,TIGOR,XM PETROL,2020,Manual,Petrol,1,8876,79029
453000,Hyundai,Elite i20,ASTA 1.2,2016,Manual,Petrol,2,8856,93465
453000,Renault,Kwid,RXL 1.0,2022,Manual,Petrol,2,8856,41103
453000,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2019,Manual,Petrol,1,8856,29377
449000,Maruti,S PRESSO,VXI,2022,Manual,Petrol,1,8778,28617
447000,Maruti,S PRESSO,VXI,2022,Manual,Petrol,1,8739,39694
447000,Maruti,Baleno,DELTA PETROL 1.2,2017,Manual,Petrol,1,8739,76849
444000,Hyundai,Elite i20,SPORTZ 1.2,2016,Manual,Petrol,1,8680,90132
442000,Maruti,IGNIS,ZETA 1.2,2019,Manual,Petrol,2,8641,86249
442000,Maruti,Swift,VXI,2017,Manual,Petrol,1,8641,58833
438000,Hyundai,NEW SANTRO,SPORTZ AMT,2021,Automatic,Petrol,2,8563,46941
438000,Honda,Amaze,1.2L I-VTEC S,2018,Manual,Petrol,1,8563,46706
434000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2018,Manual,Petrol,2,8485,33525
433000,Maruti,S PRESSO,VXI (O) AMT,2022,Automatic,Petrol,1,8465,59943
428000,Hyundai,Verna,FLUIDIC 1.6 CRDI SX,2014,Manual,Diesel,2,14216,93936
422000,Hyundai,Xcent,SX 1.2 (O),2015,Manual,Petrol,1,9387,62879
421000,Maruti,IGNIS,DELTA 1.2,2020,Manual,Petrol,1,8231,62010
420000,Maruti,S PRESSO,VXI (O),2022,Manual,Petrol,1,8211,30723
418000,Tata,Tiago,XZ PETROL,2019,Manual,Petrol,1,8172,54986
417000,Maruti,Celerio,ZXI AMT,2019,Automatic,Petrol,1,8152,83246
416000,Maruti,Swift Dzire,VDI,2013,Manual,Diesel,1,19583,77868
415000,Volkswagen,Polo,TRENDLINE 1.0L,2018,Manual,Petrol,1,8113,83354
415000,Maruti,Eeco,5 STR WITH A/C+HTR,2020,Manual,Petrol,1,8113,26346
412000,Maruti,S PRESSO,VXI PLUS AMT,2019,Automatic,Petrol,1,8055,38529
412000,Hyundai,Elite i20,SPORTZ 1.2,2015,Manual,Petrol,1,9165,77138
410000,Maruti,S PRESSO,VXI PLUS AMT,2020,Automatic,Petrol,1,8016,6233
410000,Maruti,S PRESSO,VXI+,2021,Manual,Petrol,1,8016,26517
410000,Tata,Tiago,XE PETROL,2021,Manual,Petrol,1,8016,35393
409000,Maruti,IGNIS,ZETA 1.2,2018,Manual,Petrol,1,7996,64361
408000,Hyundai,Grand i10,ASTA 1.2 KAPPA VTVT,2015,Manual,Petrol,1,9076,44475
406000,Volkswagen,Polo,COMFORTLINE 1.0L MPI,2018,Manual,Petrol,2,7937,95928
406000,Tata,Tiago,XZA PETROL,2018,Automatic,Petrol,1,7937,97108
402000,Ford,FREESTYLE,TREND 1.2 PETROL,2018,Manual,Petrol,1,7859,86169
402000,Volkswagen,Ameo,HIGHLINE1.2L PLUS 16 ALLOY,2017,Manual,Petrol,3,7859,97945
401000,Tata,Tiago,XZ PETROL,2019,Manual,Petrol,1,7840,72223
398000,Renault,Kwid,RXL 1.0,2023,Manual,Petrol,1,7781,30833
396000,Maruti,Celerio X,ZXI,2021,Manual,Petrol,2,7742,64712
395000,Hyundai,Grand i10,ASTA (O) 1.2 KAPPA VTVT,2016,Manual,Petrol,1,7722,78403
393000,Volkswagen,Ameo,TRENDLINE 1.2L,2017,Manual,Petrol,1,7683,50686
392000,Hyundai,NEW SANTRO,SPORTZ MT,2021,Manual,Petrol,2,7664,31924
392000,Renault,Kwid,RXT 1.0 (O),2022,Manual,Petrol,1,7664,61684
389000,Datsun,Go Plus,T CVT,2019,Automatic,Petrol,2,7605,29629
387000,Hyundai,NEW SANTRO,SPORTZ CNG,2019,Manual,CNG,2,7566,89215
386000,Renault,Kwid,CLIMBER 1.0 AMT (O),2021,Automatic,Petrol,1,7546,32732
