score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
498000.0,Maruti Suzuki,S-Presso,VXI Plus,2022,manual,petrol,1,8480.0,19026
949000.0,Tata,Nexon,XZA Plus AMT S,2020,automatic,petrol,1,16160.0,22807
668000.0,Maruti Suzuki,Baleno,Zeta AT Petrol,2017,automatic,petrol,1,11375.0,24969
475000.0,Maruti Suzuki,Wagon R 1.0,LXI CNG,2017,manual,petrol+cng,1,8088.0,29836
1124033.0,Tata,Nexon,XZA Plus Optional AMT Diesel,2022,automatic,diesel,1,19141.0,87276
521000.0,Renault,Kwid,1.0 RXT AMT SCE,2022,automatic,petrol,1,8872.0,6563
1473493.0,Kia,Seltos,HTX Plus D,2022,manual,diesel,1,25092.0,52578
598000.0,Hyundai,Fluidic Verna 4S,1.6 CRDi SX,2016,manual,diesel,2,10183.0,84100
926000.0,Toyota,Urban Cruiser,Premium Grade AT Dual Tone,2021,automatic,petrol,1,15769.0,43905
967000.0,Maruti Suzuki,Ciaz,S Petrol,2022,manual,petrol,1,16467.0,34286
916000.0,Mahindra,XUV500,W6,2015,manual,diesel,1,17433.0,27335
1239000.0,Honda,City,ZX CVT Petrol,2021,automatic,petrol,1,21099.0,38369
1398753.0,Kia,Seltos,HTX D,2021,manual,diesel,1,23819.0,30074
597000.0,Renault,Triber,RXL AMT,2021,automatic,petrol,1,10166.0,35250
930000.0,Maruti Suzuki,Ciaz,Zeta Petrol,2022,manual,petrol,1,15837.0,19280
893000.0,Renault,Duster,110 PS RXS MT Diesel,2019,manual,diesel,1,15207.0,44285
554000.0,Maruti Suzuki,S-Presso,VXI Plus (O) AMT,2023,automatic,petrol,1,9434.0,23471
639000.0,Maruti Suzuki,Swift,ZXI AMT,2019,automatic,petrol,2,10881.0,17839
997000.0,Tata,Nexon,XZA Plus AMT S,2021,automatic,petrol,1,16978.0,24166
523000.0,Hyundai,Elite i20,Sportz 1.2,2015,manual,petrol,1,9519.0,87911
849000.0,Maruti Suzuki,Baleno,Alpha Petrol,2022,manual,petrol,1,14457.0,19991
463000.0,Tata,Tiago,XTA,2018,automatic,petrol,2,7884.0,47566
1251248.0,Kia,Seltos,GTX Plus AT D,2020,automatic,diesel,2,21308.0,81293
1402000.0,Mahindra,Thar,LX 4 STR Hard Top Petrol AT 4WD,2022,automatic,petrol,1,23875.0,41396
1301748.0,Kia,Seltos,HTX Plus AT Diesel DT,2021,automatic,diesel,1,22168.0,106022
402000.0,Volkswagen,Polo,Comfortline 1.2L (P),2013,manual,petrol,1,10158.0,92394
210000.0,Ford,Figo,Duratec Petrol ZXI 1.2,2011,manual,petrol,3,,106367
288000.0,Hyundai,i10,Magna 1.2 Petrol,2011,manual,petrol,1,20578.0,52828
294000.0,Maruti Suzuki,Wagon R 1.0,VXI,2011,manual,petrol,1,21228.0,61754
698000.0,Ford,EcoSport,Titanium 1.5L TDCi,2018,manual,diesel,1,11886.0,121475
735000.0,Honda,City,VX,2018,manual,petrol,1,12516.0,102692
452000.0,Honda,Amaze,1.2 VX AT i-VTEC,2014,automatic,petrol,2,9700.0,67687
428000.0,Honda,Amaze,1.5 VX i-DTEC,2015,manual,diesel,1,7790.0,124053
