score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
495000.0,Maruti Suzuki,Eeco,AC CNG 5 STR,2021,manual,petrol+cng,1,8429,22867
375000.0,Honda,Mobilio,V Diesel,2015,manual,diesel,1,6399,104361
1088638.0,Kia,Seltos,HTX IVT G,2020,automatic,petrol,1,18538,65719
472000.0,Maruti Suzuki,Baleno,Zeta 1.2,2017,manual,petrol,1,8037,63260
459000.0,Hyundai,Xcent,SX,2018,manual,petrol,1,7327,70508
632000.0,Toyota,Glanza,E,2023,manual,petrol,1,10762,9759
647000.0,Maruti Suzuki,Baleno,Zeta,2021,manual,petrol,1,11018,32380
629000.0,Volkswagen,Polo,Highline Plus 1.0 MPI,2019,manual,petrol,1,10042,32505
668000.0,Hyundai,Aura,SX 1.2 Petrol,2023,manual,petrol,1,11375,28553
341000.0,Maruti Suzuki,Alto 800,LXi,2021,manual,petrol,1,6094,23609
859000.0,Maruti Suzuki,Baleno,Alpha AMT Petrol,2023,automatic,petrol,1,14628,7219
435000.0,Hyundai,Elite i20,Sportz 1.2,2015,manual,petrol,1,7918,74613
923000.0,Hyundai,i20 N Line,N8 1.0 Turbo DCT,2022,automatic,petrol,1,15718,29844
270000.0,Hyundai,Eon,Magna O,2016,manual,petrol,1,4310,46940
460000.0,Maruti Suzuki,Wagon R 1.0,LXI,2022,manual,petrol,1,8221,18805
405000.0,Ford,Freestyle,Titanium 1.2,2018,manual,petrol,1,7371,67742
415000.0,Ford,Freestyle,Titanium 1.2,2018,manual,petrol,1,7554,45426
397000.0,Maruti Suzuki,Swift,VXI,2015,manual,petrol,1,7226,14777
339000.0,Ford,Figo Aspire,Trend 1.5 TDCi,2015,manual,diesel,1,5784,85890
659000.0,Nissan,Kicks,XV Premium CVT Petrol,2022,automatic,petrol,2,11222,27915
435000.0,Maruti Suzuki,Ertiga,ZDi,2013,manual,diesel,1,11725,79441
